"source","target","id","developer_comments"
"text_000_0","女神异闻录Q2原创歌曲随机播放","text_000_0","机翻辅助：

女神异闻录Q2原创歌曲随机播放

女神异闻录Q2原创曲随机播放"
"text_001_0","Invitation to Freedom","text_001_0",""
"text_002_0","Pull the Trigger","text_002_0",""
"text_003_0","Remember， We Got Your Back","text_003_0","机翻辅助：

Remember， We Got Your Back"
"text_004_0","Wait and See","text_004_0",""
"text_005_0","Last Surprise","text_005_0",""
"text_006_0","Life Will Change","text_006_0",""
"text_007_0","Will Power","text_007_0",""
"text_008_0","Reach Out To The Truth","text_008_0",""
"text_009_0","Time To Make History","text_009_0",""
"text_010_0","Light the Fire Up in the Night “MAYONAKA”","text_010_0","机翻辅助：

Light the Fire Up in the Night “MAYONAKA”"
"text_011_0","Mass Destruction","text_011_0",""
"text_012_0","Wiping All Out","text_012_0",""
"text_013_0","Light the Fire Up in the Night “KAGEJIKAN”","text_013_0","机翻辅助：

Light the Fire Up in the Night “KAGEJIKAN”"
"text_014_0","全部曲目随机播放","text_014_0","机翻辅助：

全部曲目随机播放

全列表随机播放"
