"source","target","id","developer_comments"
"explain_01_quest_00_0","任务00
说明文","explain_01_quest_00_0","机翻辅助：

任务00
说明文

quest 00
说明文"
"explain_02_quest_00_0","任务00
说明文","explain_02_quest_00_0","机翻辅助：

任务00
说明文

quest 00
说明文"
"explain_03_quest_00_0","任务00
说明文","explain_03_quest_00_0","机翻辅助：

任务00
说明文

quest 00
说明文"
"explain_01_quest_01_0","打倒“巴萨尔特”吧。","explain_01_quest_01_0","机翻辅助：

打倒“巴萨尔特”吧。

打倒“马扎尔特”。

打倒“巴扎特”吧。"
"explain_02_quest_01_0","[颜色 09]“任务1”[颜色 06]测试信息2","explain_02_quest_01_0","机翻辅助：

[颜色 09]“任务1”[颜色 06]测试信息2"
"explain_03_quest_01_0","这场特别上映会[颜色 03]已达成[颜色 01]。","explain_03_quest_01_0","机翻辅助：

这场特别上映会[颜色 03]已达成[颜色 01]。

这个特别上映成为[颜色 03]达成[颜色 01]。

这个特别放映[颜色 03]完成[颜色 01]。"
"explain_01_quest_02_0","[颜色 09]前往“目的地”[颜色 06]吧。","explain_01_quest_02_0","机翻辅助：

[颜色 09]前往“目的地”[颜色 06]吧。

[颜色 09]到达“目的地”[颜色 06]。

[颜色 09]到达目的地吧。[颜色 06]"
"explain_02_quest_02_0","[颜色 09]“任务2”[颜色 06]测试信息2","explain_02_quest_02_0","机翻辅助：

[颜色 09]“任务2”[颜色 06]测试信息2"
"explain_03_quest_02_0","这场特别上映会[颜色 03]已达成[颜色 01]。","explain_03_quest_02_0","机翻辅助：

这场特别上映会[颜色 03]已达成[颜色 01]。

这个特别上映成为[颜色 03]达成[颜色 01]。

这个特别放映[颜色 03]完成[颜色 01]。"
"explain_01_quest_03_0","[颜色 09]讨伐“斗魂的基加斯”[颜色 06]吧。","explain_01_quest_03_0","机翻辅助：

[颜色 09]讨伐“斗魂的基加斯”[颜色 06]吧。

[颜色 09]讨伐“斗志的毒气”[颜色 06]。

[颜色 09]讨伐“斗魂的伪gas”。[颜色 06]"
"explain_02_quest_03_0","[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。","explain_02_quest_03_0","机翻辅助：

[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受设施”进行
[颜色 09]“任务完成报告”[颜色 06]。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受订货设施”
[颜色 09]进行“任务清除报告”[颜色 06]吧。"
"explain_03_quest_03_0","[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。","explain_03_quest_03_0","机翻辅助：

[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。

[颜色 06]这个特别上映成为[颜色 09]达成[颜色 06]。

[颜色 06]这个特别放映[颜色 09]完成[颜色 06]。"
"explain_01_quest_04_0","[颜色 09]请小心“监视摄像头”[颜色 06]，前往
“3F”[颜色 09]的深处吧。[颜色 06]","explain_01_quest_04_0","机翻辅助：

[颜色 09]请小心“监视摄像头”[颜色 06]，前往
“3F”[颜色 09]的深处吧。[颜色 06]

[颜色 09]一边注意“监视照相机”[颜色 06]
一边以“3F”[颜色 09]的深处为目标。[颜色 06]

[颜色 09]一边注意“监视摄像头”[颜色 06]
一边以“3f”[颜色 09]的深处为目标吧。[颜色 06]"
"explain_02_quest_04_0","[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。","explain_02_quest_04_0","机翻辅助：

[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受设施”进行
[颜色 09]“任务完成报告”[颜色 06]。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受订货设施”
[颜色 09]进行“任务清除报告”[颜色 06]吧。"
"explain_03_quest_04_0","[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。","explain_03_quest_04_0","机翻辅助：

[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。

[颜色 06]这个特别上映成为[颜色 09]达成[颜色 06]。

[颜色 06]这个特别放映[颜色 09]完成[颜色 06]。"
"explain_01_quest_05_0","寻找并逛逛画有大大的“K”字的
店家吧。","explain_01_quest_05_0","机翻辅助：

寻找并逛逛画有大大的“K”字的
店家吧。

寻找画有大“K”的招牌店吧。


去寻找挂着大大的“K”字招牌的店吧。"
"explain_02_quest_05_0","[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。","explain_02_quest_05_0","机翻辅助：

[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受设施”进行
[颜色 09]“任务完成报告”[颜色 06]。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受订货设施”
[颜色 09]进行“任务清除报告”[颜色 06]吧。"
"explain_03_quest_05_0","[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。","explain_03_quest_05_0","机翻辅助：

[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。

[颜色 06]这个特别上映成为[颜色 09]达成[颜色 06]。

[颜色 06]这个特别放映[颜色 09]完成[颜色 06]。"
"explain_01_quest_06_0","在密林中四处走动，调查远古的生态吧。","explain_01_quest_06_0","机翻辅助：

在密林中四处走动，调查远古的生态吧。

让我们巡查密林，调查太古生态。

探访密林，调查远古生态。"
"explain_02_quest_06_0","[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。","explain_02_quest_06_0","机翻辅助：

[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受设施”进行
[颜色 09]“任务完成报告”[颜色 06]。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受订货设施”
[颜色 09]进行“任务清除报告”[颜色 06]吧。"
"explain_03_quest_06_0","[颜色 06]这场特别上映会[颜色 09]已达成报告[颜色 06]。","explain_03_quest_06_0","机翻辅助：

[颜色 06]这场特别上映会[颜色 09]已达成报告[颜色 06]。

[颜色 06]这个特别上映成为[颜色 09]透明报告完成[颜色 06]。

[颜色 06]这个特别放映是[颜色 09]完成报告[颜色 06]。"
"explain_01_quest_07_0","讨伐胆小英雄吧。","explain_01_quest_07_0","机翻辅助：

讨伐胆小英雄吧。

讨伐鸡肉英雄吧

讨伐懦夫英雄"
"explain_02_quest_07_0","[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。","explain_02_quest_07_0","机翻辅助：

[颜色 06]已满足任务的达成条件。
[颜色 06]请先返回据点，从“任务承接设施”
[颜色 09]进行“任务达成报告”[颜色 06]吧。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受设施”进行
[颜色 09]“任务完成报告”[颜色 06]。

[颜色 06]满足了任务的通关条件。
[颜色 06]回到据点，从“任务接受订货设施”
[颜色 09]进行“任务清除报告”[颜色 06]吧。"
"explain_03_quest_07_0","[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。","explain_03_quest_07_0","机翻辅助：

[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。

[颜色 06]这个特别上映成为[颜色 09]达成[颜色 06]。

[颜色 06]这个特别放映[颜色 09]完成[颜色 06]。"
"explain_01_quest_08_0","找出应该在城镇中的
冒牌警官吧。","explain_01_quest_08_0","机翻辅助：

找出应该在城镇中的
冒牌警官吧。

找出应该在街上的冒牌警察


找出应该在街上的假警察"
"explain_02_quest_08_0","哒咪～","explain_02_quest_08_0","机翻辅助：

哒咪～

我的天

假人"
"explain_03_quest_08_0","[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。","explain_03_quest_08_0","机翻辅助：

[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。

[颜色 06]这个特别上映成为[颜色 09]达成[颜色 06]。

[颜色 06]这个特别放映[颜色 09]完成[颜色 06]。"
"explain_01_quest_09_0","从城镇中的涂鸦中
找出与其他不同的东西吧。","explain_01_quest_09_0","机翻辅助：

从城镇中的涂鸦中
找出与其他不同的东西吧。


在街上的涂鸦中寻找与众不同的东西

从街上的涂鸦中找出和其他不同的东西"
"explain_02_quest_09_0","哒咪～","explain_02_quest_09_0","机翻辅助：

哒咪～

我的天

假人"
"explain_03_quest_09_0","[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。","explain_03_quest_09_0","机翻辅助：

[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。

[颜色 06]这个特别上映成为[颜色 09]达成[颜色 06]。

[颜色 06]这个特别放映[颜色 09]完成[颜色 06]。"
"explain_01_quest_10_0","前往可以钓鱼的地点吧。","explain_01_quest_10_0","机翻辅助：

前往可以钓鱼的地点吧。

去可以钓鱼的地方吧"
"explain_02_quest_10_0","哒咪～","explain_02_quest_10_0","机翻辅助：

哒咪～

我的天

假人"
"explain_03_quest_10_0","[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。","explain_03_quest_10_0","机翻辅助：

[颜色 06]这场特别上映会[颜色 09]已达成[颜色 06]。

[颜色 06]这个特别上映成为[颜色 09]达成[颜色 06]。

[颜色 06]这个特别放映[颜色 09]完成[颜色 06]。"
"explain_01_quest_11_0","
来得到翼龙隐藏的宝物吧。","explain_01_quest_11_0","机翻辅助：


来得到翼龙隐藏的宝物吧。


得到翼龙隐藏的宝藏

得到翼龙隐藏的宝物吧"
"explain_02_quest_11_0","哒咪～","explain_02_quest_11_0","机翻辅助：

哒咪～

我的天

假人"
